-1.67403, -1.50672, 11.9774
-1.71633, -1.54603, 12.1799
-1.75957, -1.58424, 12.3827
-1.80029, -1.62717, 12.5849
-1.83799, -1.66572, 12.7869
-1.8744, -1.70153, 12.9899
-1.90512, -1.73254, 13.1927
-1.93149, -1.76221, 13.3959
-1.95715, -1.78626, 13.5994
-1.97567, -1.81015, 13.8022
-1.99229, -1.83091, 14.0052
-2.00646, -1.84403, 14.2067
-2.01746, -1.85829, 14.4084
-2.03024, -1.86806, 14.6102
-2.04171, -1.88169, 15.0114
-2.04408, -1.8856, 15.2203
-2.04311, -1.88313, 15.4205
-2.03738, -1.88065, 15.6208
-2.03249, -1.87695, 15.8225
-2.02504, -1.86901, 16.0255
-2.01951, -1.85869, 16.228
-2.01189, -1.85306, 16.4308
-1.99776, -1.83473, 16.8368
-1.99141, -1.8291, 17.0395
-1.98591, -1.82721, 17.2425
-1.98194, -1.82464, 17.4448
-1.97785, -1.82142, 17.6473
-1.97529, -1.81478, 17.8498
-1.97341, -1.81575, 18.052
-1.97103, -1.81396, 18.2543
-1.96743, -1.81365, 18.4565
-1.96608, -1.81019, 18.6593
-1.96315, -1.80514, 18.8618
-1.9546, -1.79877, 19.065
-1.94604, -1.78875, 19.2678
-1.93359, -1.78072, 19.4703
-1.92524, -1.77084, 19.6728
-1.9145, -1.76197, 19.8755
-1.90576, -1.7536, 20.078
-1.89152, -1.74218, 20.4828
-1.88381, -1.73421, 20.685
-1.88091, -1.72989, 20.888
-1.87296, -1.72655, 21.0905
-1.87082, -1.72219, 21.2933
-1.86857, -1.72309, 21.4963
-1.86658, -1.72239, 21.6998
-1.86496, -1.72058, 21.9028
-1.86534, -1.72359, 22.106
-1.86887, -1.72657, 22.3093
-1.87072, -1.73145, 22.5123
-1.8722, -1.73332, 22.7148
-1.87703, -1.73799, 22.9173
-1.88357, -1.74311, 23.12
-1.88201, -1.74368, 23.3225
-1.89113, -1.74628, 23.5253
-1.8921, -1.7495, 23.7283
-1.89048, -1.75148, 23.9315
-1.88288, -1.74642, 24.1348
-1.87925, -1.74239, 24.338
-1.86896, -1.73201, 24.5408
-1.86083, -1.72598, 24.7443
-1.85184, -1.72089, 24.947
-1.85388, -1.7198, 25.1495
-1.85298, -1.71883, 25.353
-1.85522, -1.71856, 25.556
-1.86154, -1.7179, 25.7588
-1.86742, -1.71931, 25.9608
-1.87474, -1.72082, 26.1635
-1.88053, -1.72324, 26.366
-1.88725, -1.72732, 26.5685
-1.89004, -1.73491, 26.7713
-1.89757, -1.74065, 26.9738
-1.90473, -1.74559, 27.1765
-1.90674, -1.74726, 27.3798
-1.90804, -1.7451, 27.5825
-1.91145, -1.74701, 27.7855
-1.92073, -1.7501, 27.9883
-1.92418, -1.76132, 28.1915
-1.93388, -1.76615, 28.3945
-1.94044, -1.77261, 28.5968
-1.94854, -1.77871, 28.7993
-1.9594, -1.78985, 29.002
-1.96468, -1.7971, 29.2045
-1.97057, -1.80209, 29.407
-1.97817, -1.81106, 29.61
-1.98161, -1.81651, 29.813
-1.98493, -1.81672, 30.016
-1.98819, -1.81746, 30.2185
-1.98551, -1.82068, 30.421
-1.98417, -1.82495, 30.6243
-1.98245, -1.82326, 30.827
-1.97604, -1.82031, 31.0298
-1.96977, -1.81275, 31.2338
-1.96275, -1.80639, 31.4373
-1.95482, -1.79791, 31.64
-1.94703, -1.77985, 31.842
-1.94226, -1.765, 32.0453
-1.9423, -1.75827, 32.248
-1.93989, -1.75066, 32.4503
-1.93844, -1.74576, 32.6525
-1.94149, -1.7443, 32.8545
-1.94319, -1.74754, 33.057
-1.94394, -1.74342, 33.2593
-1.944, -1.74042, 33.4618
-1.94735, -1.75038, 33.664
-1.94938, -1.75606, 33.8665
-1.94954, -1.75449, 34.0695
-1.95262, -1.75656, 34.273
-1.95686, -1.75834, 34.4755
-1.95835, -1.75234, 34.6783
-1.95894, -1.74506, 34.8815
-1.9625, -1.74646, 35.085
-1.96524, -1.75028, 35.2878
-1.96788, -1.75559, 35.49
-1.97146, -1.75568, 35.6925
-1.97365, -1.7504, 35.8945
-1.97692, -1.74475, 36.0968
-1.97306, -1.73828, 36.3
-1.97353, -1.73638, 36.503
-1.96886, -1.72686, 36.706
-1.96282, -1.71788, 36.9085
-1.95431, -1.70731, 37.112
-1.9451, -1.69206, 37.315
-1.93584, -1.68034, 37.5178
-1.93182, -1.66844, 37.7205
-1.93083, -1.65898, 37.9238
-1.92708, -1.65594, 38.127
-1.93008, -1.65419, 38.33
-1.93202, -1.65917, 38.533
-1.94007, -1.66413, 38.7358
-1.95415, -1.67448, 39.1403
-1.96129, -1.68008, 39.343
-1.97091, -1.67872, 39.5455
-1.98265, -1.68234, 39.7498
-1.99146, -1.69403, 39.9535
-2.00161, -1.69822, 40.1565
-2.00978, -1.70147, 40.359
-2.01306, -1.7032, 40.5618
-2.01669, -1.70016, 40.7653
-2.0154, -1.6969, 40.9685
-2.01538, -1.68819, 41.1715
-2.01411, -1.68165, 41.375
-2.00976, -1.67452, 41.5783
-1.99895, -1.66233, 41.7815
-1.99022, -1.64779, 41.9848
-1.97984, -1.61588, 42.1873
-1.96662, -1.59715, 42.3898
-1.95815, -1.58137, 42.5925
-1.9465, -1.56993, 42.7955
-1.9371, -1.55655, 42.9988
-1.92531, -1.55015, 43.202
-1.91895, -1.54446, 43.405
-1.90988, -1.53286, 43.6088
-1.90372, -1.5264, 43.8123
-1.89763, -1.51871, 44.0153
-1.89326, -1.51351, 44.218
-1.92206, -1.57306, 49.6878
-1.92856, -1.58077, 49.891
-1.9317, -1.58689, 50.094
-1.93499, -1.59484, 50.2965
-1.93882, -1.59659, 50.499
-1.9487, -1.5929, 50.7018
-1.94577, -1.59576, 50.9045
-1.98993, -1.65916, 58.202
-1.99105, -1.66401, 58.4045
-1.99121, -1.66768, 58.6078
-1.98424, -1.66592, 58.811
-1.97516, -1.65541, 59.0133
-1.96367, -1.64326, 59.2155
-1.95517, -1.62473, 59.4175
-1.94737, -1.61335, 59.6195
-1.9312, -1.60147, 59.8218
-1.91497, -1.58623, 60.0238
-1.90306, -1.57661, 60.2263
-1.89068, -1.56762, 60.4285
-1.88495, -1.55868, 60.6315
-1.8811, -1.55383, 60.8348
-1.88048, -1.55021, 61.0373
-1.8861, -1.55543, 61.2398
-1.89118, -1.56234, 61.4425
-1.90046, -1.57034, 61.6445
-1.9099, -1.58131, 61.847
-1.9226, -1.59958, 62.0495
-1.93705, -1.62413, 62.2518
-1.95761, -1.63965, 62.4548
-1.97236, -1.66053, 62.6578
-1.98499, -1.67861, 62.8615
-2.00033, -1.68986, 63.0648
-2.01174, -1.70782, 63.2678
-2.02057, -1.72384, 63.4703
-2.03935, -1.73314, 63.6728
-2.05523, -1.74733, 63.8763
-2.06874, -1.75281, 64.0793
-2.07716, -1.76276, 64.282
-2.08802, -1.77604, 64.485
-2.09866, -1.78427, 64.6875
-2.09924, -1.79388, 64.8905
-2.11191, -1.80673, 65.094
-2.12046, -1.81413, 65.2968
-2.12902, -1.82488, 65.4993
-2.13225, -1.83454, 65.7015
-2.13996, -1.84554, 65.9043
-2.1442, -1.85108, 66.1068
-2.14539, -1.855, 66.3095
-2.14491, -1.8622, 66.512
-2.14542, -1.86661, 66.7153
-2.14322, -1.87059, 66.9183
-2.14021, -1.87407, 67.121
-2.13531, -1.86821, 67.3238
-2.13084, -1.87143, 67.5265
-2.13715, -1.87778, 67.7293
-2.14658, -1.89, 67.9318
-2.16724, -1.92049, 68.1343
-2.19028, -1.94991, 68.3373
-2.22425, -1.97946, 68.5398
-2.25147, -2.00685, 68.7425
-2.27533, -2.04064, 68.9453
-2.30213, -2.0754, 69.1485
-2.32623, -2.09285, 69.3513
-2.34535, -2.11095, 69.555
-2.36155, -2.12622, 69.758
-2.37943, -2.14228, 69.9605
-2.39256, -2.15475, 70.1643
-2.4013, -2.1722, 70.3675
-2.40914, -2.17895, 70.5703
-2.41939, -2.18758, 70.7735
-2.43286, -2.20057, 70.977
-2.43918, -2.20958, 71.1798
-2.44192, -2.21997, 71.3823
-2.44585, -2.2279, 71.5848
-2.44954, -2.2284, 71.787
-2.45537, -2.23426, 71.9888
-2.45716, -2.24326, 72.1908
-2.46748, -2.2532, 72.3933
-2.47291, -2.26335, 72.5963
-2.47978, -2.2682, 72.7983
-2.48837, -2.26768, 73.0008
-2.49462, -2.27755, 73.2035
-2.4979, -2.28983, 73.4065
-2.50327, -2.29876, 73.6095
-2.51019, -2.29592, 73.8128
-2.521, -2.28832, 74.0158
-2.53334, -2.2814, 74.2183
-2.5405, -2.29607, 74.421
-2.54625, -2.29985, 74.6245
-2.55097, -2.29654, 74.8283
-2.55332, -2.29789, 75.0315
-2.5644, -2.29725, 75.2343
-2.56179, -2.28872, 75.4368
-2.54225, -2.279, 75.6393
-2.52289, -2.25409, 75.8423
-2.46989, -2.20866, 82.1343
-2.48625, -2.22327, 82.3368
-2.5067, -2.23366, 82.5395
-2.52081, -2.23883, 82.742
-2.52773, -2.24431, 82.944
-2.52374, -2.24512, 83.1463
-2.52179, -2.24615, 83.3488
-2.51418, -2.2377, 83.552
-2.50902, -2.22741, 83.7545
-2.50054, -2.21024, 83.957
-2.48079, -2.18751, 84.1595
-2.46395, -2.16987, 84.3625
-2.44579, -2.15353, 84.5655
-2.43203, -2.1357, 84.768
-2.41781, -2.1268, 84.9705
-2.41186, -2.11695, 85.1735
-2.40407, -2.11033, 85.3758
-2.39901, -2.11156, 85.5783
-2.39637, -2.11778, 85.781
-2.40538, -2.12226, 85.9833
-2.41396, -2.12615, 86.186
-2.42536, -2.133, 86.3885
-2.42922, -2.13621, 86.591
-2.43303, -2.13605, 86.794
-2.43198, -2.13619, 86.997
-2.43127, -2.13181, 87.1998
-2.42797, -2.12479, 87.402
-2.42484, -2.11992, 87.6043
-2.41766, -2.11234, 87.8068
-2.41384, -2.10019, 88.01
-2.40144, -2.08816, 88.2133
-2.3871, -2.06294, 88.4168
-2.36411, -2.048, 88.6198
-2.33867, -2.02072, 88.8228
-2.31322, -1.99227, 89.0255
-2.28643, -1.97237, 89.228
-2.26415, -1.93866, 89.4315
-2.2406, -1.92493, 89.6343
-2.21799, -1.89967, 89.8373
-2.2052, -1.87522, 90.0398
-2.19044, -1.86101, 90.2428
-2.18154, -1.8528, 90.4463
-2.17122, -1.84673, 90.6493
-2.17248, -1.8431, 90.8518
-2.1797, -1.84341, 91.0558
-2.18885, -1.84822, 91.259
-2.20023, -1.8584, 91.4625
-2.21411, -1.86898, 91.6648
-2.22621, -1.88093, 91.8673
-2.23719, -1.88635, 92.07
-2.25135, -1.8899, 92.2723
-2.25823, -1.88993, 92.4745
-2.25809, -1.89122, 92.6768
-2.2564, -1.87973, 92.879
-2.24593, -1.88029, 93.0823
-2.23048, -1.8529, 93.2858
-2.20593, -1.83452, 93.4885
-2.18154, -1.80634, 93.6913
-2.15317, -1.77193, 93.8935
-2.12052, -1.75415, 94.096
-2.09865, -1.72936, 94.2995
-2.07284, -1.69891, 94.5025
-2.05252, -1.67915, 94.7063
-2.04253, -1.66502, 94.9093
-2.03436, -1.66023, 95.1125
-2.02881, -1.65204, 95.3155
-2.0309, -1.65201, 95.518
-2.04015, -1.65845, 95.7208
-2.0495, -1.66404, 95.923
-2.06534, -1.67031, 96.125
-2.07404, -1.67589, 96.327
-2.0786, -1.67487, 96.5293
-2.07748, -1.67257, 96.7313
-2.07093, -1.6668, 96.9338
-2.06611, -1.65962, 97.1363
-2.04726, -1.64068, 97.3385
-2.03194, -1.61544, 97.541
-2.01601, -1.60014, 97.743
-1.99406, -1.57453, 97.9455
-1.97629, -1.56154, 98.1478
-1.96319, -1.55179, 98.35
-1.95765, -1.54592, 98.5525
-1.93548, -1.52903, 102.609
-1.94069, -1.53262, 102.812
-1.94369, -1.53775, 103.015
-1.94873, -1.54309, 103.218
-1.94938, -1.54404, 103.421
-1.95047, -1.54442, 103.624
-1.95222, -1.543, 103.827
-1.9527, -1.54853, 104.03
-1.95498, -1.54714, 104.232
-1.95265, -1.54553, 104.435
-1.95186, -1.54771, 104.638
-1.95397, -1.54941, 104.841
-1.95769, -1.5574, 105.044
-1.96566, -1.56458, 105.247
-1.97637, -1.57314, 105.449
-1.98282, -1.57889, 105.652
-1.99528, -1.58972, 105.855
-2.00523, -1.59881, 106.057
-2.01369, -1.60783, 106.259
-2.01385, -1.60826, 106.463
-2.01499, -1.60628, 106.666
-2.01026, -1.60874, 106.869
-2.00548, -1.6059, 107.072
-2.00121, -1.60451, 107.275
-2.00023, -1.59979, 107.478
-1.9999, -1.60119, 107.681
-2.00443, -1.60271, 107.884
-2.01475, -1.6111, 108.087
-2.0225, -1.62237, 108.29
-2.0369, -1.63755, 108.493
-2.04572, -1.63475, 108.695
-2.0517, -1.64963, 108.898
-2.05372, -1.65806, 109.101
-2.05335, -1.66088, 109.304
-2.04418, -1.66268, 109.507
-2.03578, -1.65294, 109.71
-2.02784, -1.64882, 109.913
-2.02555, -1.65063, 110.116
-2.01898, -1.64864, 110.319
-2.02256, -1.64947, 110.522
-2.02932, -1.6615, 110.725
-2.04533, -1.67205, 110.928
-2.06303, -1.68839, 111.132
-2.08256, -1.71363, 111.335
-2.1083, -1.73799, 111.537
-2.13748, -1.76385, 111.74
-2.16595, -1.78299, 111.944
-2.19227, -1.81023, 112.147
-2.21944, -1.84183, 112.349
-2.24364, -1.86543, 112.552
-2.26446, -1.88301, 112.754
-2.28723, -1.8993, 112.957
-2.3028, -1.92392, 113.16
-2.31085, -1.93668, 113.363
-2.31618, -1.93359, 113.567
-2.30226, -1.92807, 113.769
-2.28024, -1.9063, 113.972
-2.25458, -1.87993, 114.175
-2.22096, -1.85044, 114.378
-2.19625, -1.82562, 114.58
-2.17119, -1.79953, 114.783
-2.15145, -1.77701, 114.986
-2.13975, -1.77958, 115.189
-2.13212, -1.78126, 115.391
-2.13072, -1.78461, 115.594
-2.1422, -1.79267, 115.797
-2.15421, -1.80978, 115.999
-2.18213, -1.83175, 116.201
-2.19819, -1.86475, 116.404
-2.23035, -1.8827, 116.608
-2.26029, -1.91583, 116.812
-2.28088, -1.93418, 117.014
-2.29612, -1.95362, 117.217
-2.30643, -1.96624, 117.419
-2.31504, -1.9775, 117.622
-2.32244, -1.99246, 117.825
-2.32808, -2.00084, 118.029
-2.33078, -2.0035, 118.232
-2.33259, -2.00885, 118.434
-2.33896, -2.01606, 118.637
-2.34957, -2.02938, 118.839
-2.37203, -2.04483, 119.043
-2.38729, -2.06202, 119.246
-2.40811, -2.0866, 119.448
-2.43231, -2.10032, 119.651
-2.45252, -2.12024, 119.854
-2.47569, -2.13768, 120.056
-2.49824, -2.15477, 120.259
-2.51493, -2.16438, 120.461
-2.52601, -2.17447, 120.664
-2.52727, -2.17766, 120.867
-2.51818, -2.17634, 121.069
-2.50861, -2.16622, 121.273
-2.48863, -2.15099, 121.477
-2.47122, -2.13154, 121.68
-2.45361, -2.11566, 121.884
-2.43367, -2.08756, 122.086
-2.41382, -2.07442, 122.289
-2.40703, -2.06552, 122.492
-2.41315, -2.06778, 122.694
-2.42108, -2.07568, 122.897
-2.43524, -2.08775, 123.1
-2.56378, -2.23263, 132.023
-2.56498, -2.23791, 132.226
-2.56514, -2.24035, 132.429
-2.56547, -2.23889, 132.632
-2.55536, -2.23362, 132.835
-2.54582, -2.22692, 133.038
-2.53697, -2.21694, 133.241
-2.53259, -2.20861, 133.444
-2.51966, -2.20664, 133.646
-2.51374, -2.19859, 133.849
-2.50402, -2.19248, 134.051
-2.48929, -2.17499, 134.456
-2.48529, -2.16689, 134.659
-2.47694, -2.15982, 134.862
-2.46867, -2.15434, 135.065
-2.46969, -2.15027, 135.269
-2.46963, -2.14599, 135.472
-2.46043, -2.14286, 135.674
-2.37709, -2.04617, 143.994
-2.38735, -2.05635, 144.197
-2.39785, -2.06864, 144.401
-2.40742, -2.07744, 144.604
-2.41248, -2.08201, 144.806
-2.41683, -2.08376, 145.009
-2.42033, -2.08859, 145.211
-2.42067, -2.09248, 145.415
-2.41979, -2.09151, 145.618
-2.41819, -2.0872, 145.821
-2.41508, -2.08567, 146.025
-2.41021, -2.08538, 146.228
-2.40478, -2.07784, 146.43
-2.401, -2.07688, 146.632
-2.40379, -2.07663, 146.834
-2.40321, -2.07682, 147.036
-2.40419, -2.07692, 147.238
-2.40572, -2.07939, 147.44
-2.40927, -2.08551, 147.643
-2.41469, -2.08915, 147.845
-2.41576, -2.09253, 148.047
-2.41489, -2.09403, 148.249
-2.41559, -2.09013, 148.452
-2.41472, -2.09368, 148.654
-2.41652, -2.0965, 148.856
-2.41191, -2.09526, 149.058
-2.40428, -2.09148, 149.26
-2.39824, -2.09108, 149.462
-2.39958, -2.09056, 149.664
-2.39593, -2.09009, 149.866
-2.39534, -2.09938, 150.068
-2.40234, -2.10393, 150.27
-2.41602, -2.11867, 150.473
-2.42918, -2.12822, 150.675
-2.44109, -2.14429, 150.876
-2.45688, -2.16557, 151.076
-2.47375, -2.1793, 151.276
-2.48556, -2.1944, 151.478
-2.49614, -2.21103, 151.68
-2.50369, -2.2232, 151.883
-2.50807, -2.22934, 152.085
-2.50904, -2.23414, 152.286
-2.50586, -2.23533, 152.488
-2.50315, -2.23657, 152.69
-2.5052, -2.23636, 152.891
-2.50387, -2.23406, 153.093
-2.5003, -2.23007, 153.295
-2.49768, -2.23204, 153.497
-2.49694, -2.2373, 153.699
-2.4955, -2.24027, 153.902
-2.49334, -2.23741, 154.104
-2.49144, -2.23481, 154.306
-2.49084, -2.23275, 154.508
-2.48553, -2.23375, 154.711
-2.4839, -2.23077, 154.912
-2.47966, -2.22848, 155.114
-2.47297, -2.22423, 155.315
-2.46488, -2.21834, 155.516
-2.46559, -2.21719, 155.718
-2.46336, -2.21925, 155.918
-2.4631, -2.22148, 156.119
-2.46501, -2.23151, 156.516
-2.46552, -2.24112, 156.716
-2.46482, -2.24673, 156.916
-2.47347, -2.25294, 157.127
-2.47707, -2.26116, 157.328
-2.47745, -2.26818, 157.529
-2.48176, -2.27773, 157.729
-2.48777, -2.28242, 157.929
-2.4847, -2.28958, 158.128
-2.47441, -2.29365, 158.536
-2.46718, -2.29228, 158.737
-2.45997, -2.28885, 158.937
-2.44717, -2.2816, 159.138
-2.43725, -2.27616, 159.347
-2.42834, -2.27252, 159.547
-2.42331, -2.26908, 159.75
-2.4174, -2.26717, 159.951
-2.41777, -2.26975, 160.152
-2.41705, -2.27232, 160.354
-2.41931, -2.27367, 160.554
-2.41884, -2.27888, 160.756
-2.42718, -2.28627, 160.958
-2.42939, -2.29666, 161.16
-2.44145, -2.30347, 161.362
-2.44294, -2.3148, 161.563
-2.44579, -2.32466, 161.765
-2.4477, -2.33462, 161.967
-2.45096, -2.34075, 162.168
-2.44565, -2.34231, 162.37
-2.4443, -2.34263, 162.573
-2.44571, -2.34235, 162.774
-2.44372, -2.33885, 162.976
-2.4496, -2.33461, 163.177
-2.45197, -2.33499, 163.379
-2.44676, -2.33283, 163.581
-2.44649, -2.33099, 163.783
-2.449, -2.33105, 163.984
-2.44218, -2.32548, 164.186
-2.43763, -2.31925, 164.389
-2.43132, -2.31386, 164.591
-2.41884, -2.30839, 164.792
-2.40509, -2.29999, 164.994
-2.38317, -2.28332, 165.196
-2.35817, -2.26763, 165.398
-2.32167, -2.24558, 165.6
-2.27812, -2.21505, 165.801
-2.22834, -2.18409, 166.003
-2.17613, -2.1333, 166.206
-2.12217, -2.08318, 166.407
-2.06503, -2.03449, 166.609
-2.01006, -1.98504, 166.812
-1.96012, -1.93165, 167.014
-1.9115, -1.88868, 167.215
-1.85701, -1.83181, 167.417
-1.8063, -1.7822, 167.618
-1.75325, -1.7391, 167.82
-1.70145, -1.69016, 168.022
-1.63848, -1.64098, 168.223
-1.57537, -1.57777, 168.424
-1.51328, -1.51875, 168.627
-1.44361, -1.45994, 168.829
-1.37655, -1.39978, 169.03
-1.3066, -1.35395, 169.232
-1.25012, -1.2982, 169.432
-1.19762, -1.25111, 169.632
-1.14469, -1.20054, 169.833
-1.10035, -1.15894, 170.042
-1.05103, -1.12706, 170.243
-1.00595, -1.09125, 170.444
-0.951559, -1.05756, 170.645
-0.905906, -1.00417, 170.846
-0.806772, -0.939561, 171.249
-0.760514, -0.89993, 171.45
-0.656755, -0.824201, 171.855
-0.604022, -0.771764, 172.057
-0.491467, -0.66504, 172.46
-0.426893, -0.615034, 172.66
-0.369015, -0.54945, 172.859
-0.314151, -0.497864, 173.059
-0.267143, -0.451759, 173.266
-0.231212, -0.400455, 173.468
-0.178341, -0.363322, 173.67
-0.147933, -0.338383, 173.872
-0.119316, -0.316745, 174.074
-0.101864, -0.287086, 174.275
-0.0753145, -0.268231, 174.477
-0.0604248, -0.24194, 174.68
